Order ID,Order Date,Month,Customer Name,Gender,Region,City,Category,Product Name,Brand,Size,Color,Units Sold,Unit Price,Discount %,Total Sales,Profit,Payment Mode,Delivery Status
ORD10331,2025-12-16,Dec,Customer_331,Men,East,Bhubaneswar,Watches,Smart Watch,H&M,L,Red,2,4586,25,6879.0,236.52,Card,Cancelled
ORD10332,2025-02-24,Feb,Customer_332,Unisex,East,Bhubaneswar,Jackets,Denim Jacket,Tommy Hilfiger,S,Black,1,1141,25,855.75,315.35,Net Banking,Delivered
ORD10333,2025-09-09,Sep,Customer_333,Men,West,Ahmedabad,Watches,Sports Watch,Puma,S,Pink,2,4686,10,8434.8,376.95,Net Banking,Returned
ORD10334,2025-03-03,Mar,Customer_334,Unisex,South,Kochi,Shirts,Polo Shirt,Roadster,M,Pink,5,4267,10,19201.5,5744.99,Wallet,Delivered
ORD10335,2025-10-08,Oct,Customer_335,Women,East,Bhubaneswar,Jeans,Regular Jeans,Puma,L,White,3,2441,10,6590.7,319.71,Net Banking,Returned
ORD10336,2025-07-25,Jul,Customer_336,Unisex,East,Patna,Dresses,Maxi Dress,Roadster,M,Blue,3,4191,5,11944.35,641.57,Cash,Returned
ORD10337,2025-03-16,Mar,Customer_337,Women,West,Pune,Jackets,Bomber Jacket,Roadster,M,Grey,2,4373,30,6122.2,750.17,Net Banking,Delivered
ORD10338,2025-02-20,Feb,Customer_338,Unisex,North,Chandigarh,Bags,Laptop Bag,Fastrack,S,Brown,2,990,5,1881.0,623.73,Cash,Delivered
ORD10339,2025-01-11,Jan,Customer_339,Men,East,Patna,Bags,Laptop Bag,Puma,Free Size,White,4,1492,10,5371.2,371.17,Cash,Returned
ORD10340,2025-02-10,Feb,Customer_340,Men,West,Indore,Watches,Smart Watch,Fastrack,L,Pink,4,2846,15,9676.4,2750.47,Wallet,Delivered
ORD10341,2025-04-27,Apr,Customer_341,Unisex,South,Hyderabad,Dresses,Maxi Dress,Adidas,XL,Green,3,3094,25,6961.5,1362.73,Net Banking,Delivered
ORD10342,2025-03-27,Mar,Customer_342,Women,West,Indore,Watches,Sports Watch,Tommy Hilfiger,S,Red,2,688,5,1307.2,80.84,Card,Cancelled
ORD10343,2025-10-08,Oct,Customer_343,Men,North,Chandigarh,Dresses,Maxi Dress,Adidas,L,White,1,714,30,499.8,111.57,UPI,Delivered
ORD10344,2025-08-15,Aug,Customer_344,Men,South,Hyderabad,Dresses,Party Dress,H&M,L,Grey,2,1574,20,2518.4,851.26,Net Banking,Delivered
ORD10345,2025-12-24,Dec,Customer_345,Unisex,West,Pune,Caps,Snapback Cap,Levis,Free Size,Pink,5,1949,20,7796.0,429.36,Wallet,Cancelled
ORD10346,2025-08-15,Aug,Customer_346,Men,South,Bangalore,Bags,Laptop Bag,Allen Solly,S,White,3,3495,15,8912.25,1671.49,Cash,Delivered
ORD10347,2025-09-02,Sep,Customer_347,Unisex,North,Chandigarh,Bags,Travel Bag,Fastrack,M,Black,3,573,30,1203.3,279.06,Wallet,Delivered
ORD10348,2025-05-08,May,Customer_348,Men,West,Indore,Watches,Analog Watch,Roadster,XL,Red,2,3691,30,5167.4,1128.42,Wallet,Delivered
ORD10349,2025-04-07,Apr,Customer_349,Women,East,Guwahati,Bags,Laptop Bag,Fastrack,Free Size,Brown,1,1993,5,1893.35,73.95,Cash,Cancelled
ORD10350,2025-01-26,Jan,Customer_350,Women,North,Jaipur,Caps,Baseball Cap,Puma,M,Brown,5,680,5,3230.0,1204.16,UPI,Delivered
ORD10351,2025-04-22,Apr,Customer_351,Women,North,Chandigarh,Jackets,Denim Jacket,Zara,XL,Black,3,3941,10,10640.7,3450.66,Cash,Delivered
ORD10352,2025-02-06,Feb,Customer_352,Women,East,Guwahati,Jeans,Slim Jeans,Nike,S,Blue,5,4350,5,20662.5,3512.01,Card,Delivered
ORD10353,2025-08-24,Aug,Customer_353,Women,North,Jaipur,Dresses,Party Dress,H&M,L,Grey,1,4768,25,3576.0,1342.25,Card,Delivered
ORD10354,2025-04-12,Apr,Customer_354,Men,West,Ahmedabad,Shirts,Formal Shirt,Levis,XL,Grey,3,925,30,1942.5,569.81,UPI,Delivered
ORD10355,2025-05-05,May,Customer_355,Unisex,North,Chandigarh,Shoes,Formal Shoes,Tommy Hilfiger,Free Size,White,1,843,20,674.4,218.31,Cash,Delivered
ORD10356,2025-12-18,Dec,Customer_356,Women,West,Mumbai,Jeans,Slim Jeans,Zara,M,Blue,5,3271,30,11448.5,3234.6,Card,Delivered
ORD10357,2025-04-09,Apr,Customer_357,Men,East,Guwahati,Caps,Baseball Cap,Puma,XL,Brown,1,3593,10,3233.7,997.09,Wallet,Delivered
ORD10358,2025-06-15,Jun,Customer_358,Men,South,Hyderabad,Bags,Travel Bag,H&M,S,White,4,2754,30,7711.2,518.43,Net Banking,Returned
ORD10359,2025-01-01,Jan,Customer_359,Unisex,East,Guwahati,Bags,Laptop Bag,Fastrack,L,Red,5,3604,25,13515.0,2273.75,Cash,Delivered
ORD10360,2025-09-26,Sep,Customer_360,Unisex,West,Pune,Jeans,Cargo Jeans,Fastrack,L,Blue,4,1761,20,5635.2,1091.05,UPI,Delivered
ORD10361,2025-04-14,Apr,Customer_361,Unisex,South,Bangalore,Jeans,Slim Jeans,Zara,XL,Brown,1,4475,5,4251.25,123.86,Wallet,Returned
ORD10362,2025-01-07,Jan,Customer_362,Men,South,Bangalore,Bags,Backpack,Puma,L,Pink,2,4524,30,6333.6,178.34,Cash,Cancelled
ORD10363,2025-06-05,Jun,Customer_363,Men,North,Delhi,Shirts,Polo Shirt,Fastrack,Free Size,Pink,1,2267,20,1813.6,52.69,Card,Cancelled
ORD10364,2025-02-24,Feb,Customer_364,Women,South,Kochi,Jackets,Bomber Jacket,H&M,S,White,5,3431,25,12866.25,615.69,Card,Cancelled
ORD10365,2025-06-30,Jun,Customer_365,Women,South,Kochi,Dresses,Casual Dress,Puma,L,Red,3,3158,30,6631.8,287.35,Wallet,Cancelled
ORD10366,2025-08-20,Aug,Customer_366,Unisex,East,Patna,Jackets,Winter Jacket,Fastrack,S,White,4,3751,0,15004.0,4633.86,Cash,Delivered
ORD10367,2025-01-12,Jan,Customer_367,Men,South,Hyderabad,Shirts,Polo Shirt,H&M,S,Black,3,4687,20,11248.8,603.78,Net Banking,Returned
ORD10368,2025-10-26,Oct,Customer_368,Unisex,East,Patna,Watches,Analog Watch,Zara,XL,Red,2,2407,10,4332.6,1433.57,UPI,Delivered
ORD10369,2025-11-01,Nov,Customer_369,Men,West,Mumbai,Watches,Smart Watch,Zara,S,Grey,3,805,25,1811.25,598.02,Cash,Delivered
ORD10370,2025-11-21,Nov,Customer_370,Unisex,South,Bangalore,Dresses,Party Dress,Adidas,Free Size,White,4,942,10,3391.2,869.3,Cash,Delivered
ORD10371,2025-11-01,Nov,Customer_371,Women,West,Indore,Jackets,Denim Jacket,Nike,M,White,5,4633,0,23165.0,4117.4,Cash,Delivered
ORD10372,2025-05-15,May,Customer_372,Men,North,Chandigarh,Jeans,Regular Jeans,Tommy Hilfiger,M,Brown,1,3763,20,3010.4,140.27,Wallet,Cancelled
ORD10373,2025-05-05,May,Customer_373,Unisex,South,Chennai,Jackets,Winter Jacket,Roadster,S,Blue,1,2680,30,1876.0,86.98,Net Banking,Cancelled
ORD10374,2025-06-26,Jun,Customer_374,Unisex,South,Hyderabad,Dresses,Party Dress,Puma,XL,White,5,697,30,2439.5,486.08,Net Banking,Delivered
ORD10375,2025-02-13,Feb,Customer_375,Women,East,Bhubaneswar,Shirts,Casual Shirt,H&M,S,Grey,1,945,5,897.75,329.23,UPI,Delivered
ORD10376,2025-04-18,Apr,Customer_376,Unisex,North,Lucknow,Bags,Travel Bag,Allen Solly,XL,White,5,2234,5,10611.5,2780.96,UPI,Delivered
ORD10377,2025-03-29,Mar,Customer_377,Women,North,Lucknow,Dresses,Casual Dress,Fastrack,S,Brown,1,2825,5,2683.75,174.55,UPI,Returned
ORD10378,2025-01-10,Jan,Customer_378,Unisex,East,Kolkata,Jeans,Regular Jeans,Levis,S,Grey,3,3665,5,10445.25,782.86,Net Banking,Returned
ORD10379,2025-01-21,Jan,Customer_379,Unisex,West,Mumbai,Jeans,Slim Jeans,H&M,M,Black,2,4835,10,8703.0,1799.15,Cash,Delivered
ORD10380,2025-02-01,Feb,Customer_380,Women,South,Hyderabad,Watches,Smart Watch,Levis,M,White,3,3670,30,7707.0,581.87,Cash,Returned
ORD10381,2025-09-24,Sep,Customer_381,Women,North,Chandigarh,Dresses,Casual Dress,Zara,L,Grey,5,2362,15,10038.5,1831.96,Net Banking,Delivered
ORD10382,2025-06-08,Jun,Customer_382,Unisex,South,Chennai,Shoes,Sneakers,Zara,Free Size,White,5,1606,15,6825.5,2586.03,Cash,Delivered
ORD10383,2025-06-12,Jun,Customer_383,Women,North,Jaipur,Jeans,Cargo Jeans,Fastrack,L,Brown,2,740,30,1036.0,210.16,Cash,Delivered
ORD10384,2025-01-14,Jan,Customer_384,Unisex,South,Chennai,Shoes,Sneakers,Adidas,M,Red,5,2685,20,10740.0,2872.21,UPI,Delivered
ORD10385,2025-12-31,Dec,Customer_385,Men,South,Kochi,Watches,Analog Watch,Allen Solly,M,Red,3,2006,30,4212.6,929.89,Card,Delivered
ORD10386,2025-04-24,Apr,Customer_386,Unisex,East,Guwahati,Shirts,Linen Shirt,Nike,XL,Grey,2,2174,0,4348.0,721.94,Net Banking,Delivered
ORD10387,2025-06-10,Jun,Customer_387,Men,North,Chandigarh,Jackets,Winter Jacket,Roadster,Free Size,Blue,4,4891,20,15651.2,897.64,Net Banking,Cancelled
ORD10388,2025-10-13,Oct,Customer_388,Men,West,Mumbai,Caps,Baseball Cap,H&M,L,Brown,4,4727,30,13235.6,3758.5,Net Banking,Delivered
ORD10389,2025-05-31,May,Customer_389,Women,South,Kochi,Bags,Laptop Bag,Allen Solly,XL,Blue,5,945,25,3543.75,901.57,Wallet,Delivered
ORD10390,2025-07-31,Jul,Customer_390,Unisex,South,Kochi,Jeans,Slim Jeans,Tommy Hilfiger,M,Brown,3,4192,0,12576.0,418.8,UPI,Returned
ORD10391,2025-02-28,Feb,Customer_391,Unisex,North,Delhi,Bags,Laptop Bag,Zara,Free Size,White,4,3472,0,13888.0,3558.0,Net Banking,Delivered
ORD10392,2025-03-25,Mar,Customer_392,Women,East,Bhubaneswar,Dresses,Maxi Dress,Zara,L,Brown,2,1964,30,2749.6,838.99,Cash,Delivered
ORD10393,2025-11-15,Nov,Customer_393,Unisex,South,Bangalore,Shoes,Running Shoes,Zara,S,Brown,3,599,15,1527.45,380.92,Card,Delivered
ORD10394,2025-08-15,Aug,Customer_394,Unisex,West,Indore,Jackets,Bomber Jacket,Allen Solly,Free Size,Red,1,552,5,524.4,183.21,UPI,Delivered
ORD10395,2025-03-16,Mar,Customer_395,Men,East,Kolkata,Shoes,Sneakers,Nike,XL,White,1,2943,10,2648.7,951.68,Card,Delivered
ORD10396,2025-02-17,Feb,Customer_396,Women,East,Kolkata,Bags,Handbag,Allen Solly,Free Size,Blue,3,3143,10,8486.1,2998.63,Cash,Delivered
ORD10397,2025-09-27,Sep,Customer_397,Men,East,Patna,Caps,Baseball Cap,Adidas,S,Blue,4,4796,5,18224.8,1096.83,Net Banking,Returned
ORD10398,2025-09-27,Sep,Customer_398,Unisex,East,Patna,Bags,Travel Bag,Tommy Hilfiger,XL,Brown,5,3397,5,16135.75,4513.42,Card,Delivered
ORD10399,2025-03-02,Mar,Customer_399,Men,South,Bangalore,Jackets,Bomber Jacket,Levis,Free Size,Pink,1,4307,25,3230.25,211.36,Net Banking,Cancelled
ORD10400,2025-11-24,Nov,Customer_400,Women,South,Bangalore,Shirts,Polo Shirt,Puma,Free Size,Grey,2,2806,10,5050.8,1643.79,UPI,Delivered
ORD10401,2025-10-19,Oct,Customer_401,Women,East,Guwahati,Jeans,Cargo Jeans,Puma,XL,Brown,5,737,30,2579.5,427.33,UPI,Delivered
ORD10402,2025-08-25,Aug,Customer_402,Unisex,West,Ahmedabad,Shoes,Sandals,Zara,L,Black,4,957,30,2679.6,136.92,Card,Returned
ORD10403,2025-01-16,Jan,Customer_403,Unisex,South,Hyderabad,Watches,Smart Watch,Adidas,Free Size,Pink,3,3572,25,8037.0,2080.87,Card,Delivered
ORD10404,2025-07-31,Jul,Customer_404,Men,North,Lucknow,Jeans,Regular Jeans,Puma,Free Size,Green,1,4570,5,4341.5,940.42,Card,Delivered
ORD10405,2025-08-16,Aug,Customer_405,Men,South,Bangalore,Jeans,Regular Jeans,Nike,M,Grey,5,703,30,2460.5,120.81,Net Banking,Returned
ORD10406,2025-04-16,Apr,Customer_406,Men,North,Jaipur,Bags,Laptop Bag,Zara,S,Green,1,4262,15,3622.7,221.39,UPI,Returned
ORD10407,2025-09-24,Sep,Customer_407,Men,North,Delhi,Jeans,Regular Jeans,Allen Solly,L,Red,3,683,20,1639.2,103.99,Card,Cancelled
ORD10408,2025-12-10,Dec,Customer_408,Men,East,Guwahati,Bags,Laptop Bag,Fastrack,Free Size,Blue,1,2732,5,2595.4,417.73,Card,Delivered
ORD10409,2025-12-27,Dec,Customer_409,Women,East,Bhubaneswar,Watches,Sports Watch,Puma,Free Size,Brown,3,2504,5,7136.4,197.71,UPI,Returned
ORD10410,2025-07-16,Jul,Customer_410,Unisex,North,Delhi,Shoes,Running Shoes,Allen Solly,Free Size,Brown,1,1204,15,1023.4,45.42,Wallet,Cancelled
ORD10411,2025-08-27,Aug,Customer_411,Women,South,Bangalore,Watches,Smart Watch,Puma,S,Brown,5,1578,0,7890.0,522.86,Cash,Cancelled
ORD10412,2025-11-12,Nov,Customer_412,Women,South,Chennai,Caps,Beanie,H&M,L,Brown,3,3476,15,8863.8,297.24,Net Banking,Cancelled
ORD10413,2025-09-03,Sep,Customer_413,Unisex,North,Lucknow,Shirts,Formal Shirt,Allen Solly,M,Blue,4,1898,10,6832.8,436.84,Net Banking,Returned
ORD10414,2025-09-30,Sep,Customer_414,Men,North,Lucknow,Jeans,Regular Jeans,Fastrack,Free Size,White,4,3782,20,12102.4,550.65,Net Banking,Returned
ORD10415,2025-08-11,Aug,Customer_415,Unisex,South,Kochi,Dresses,Maxi Dress,Puma,S,Brown,5,3302,20,13208.0,3968.67,UPI,Delivered
ORD10416,2025-04-01,Apr,Customer_416,Unisex,North,Chandigarh,Caps,Beanie,Fastrack,XL,Grey,3,3823,0,11469.0,632.05,Net Banking,Cancelled
ORD10417,2025-03-17,Mar,Customer_417,Unisex,South,Bangalore,Shirts,Formal Shirt,H&M,XL,Red,2,4209,20,6734.4,263.71,Card,Returned
ORD10418,2025-06-26,Jun,Customer_418,Men,East,Guwahati,Watches,Smart Watch,Tommy Hilfiger,L,Black,1,565,20,452.0,170.16,Cash,Delivered
ORD10419,2025-05-25,May,Customer_419,Unisex,East,Kolkata,Shirts,Formal Shirt,Fastrack,L,Pink,1,2426,15,2062.1,623.95,Net Banking,Delivered
ORD10420,2025-09-01,Sep,Customer_420,Women,South,Chennai,Dresses,Party Dress,Fastrack,M,Green,2,2040,20,3264.0,718.06,Card,Delivered
ORD10421,2025-09-07,Sep,Customer_421,Women,North,Jaipur,Shoes,Running Shoes,Adidas,Free Size,Pink,4,1611,0,6444.0,1003.18,Wallet,Delivered
ORD10422,2025-07-16,Jul,Customer_422,Unisex,West,Indore,Shoes,Sandals,Fastrack,XL,Red,3,2348,5,6691.8,1542.06,Wallet,Delivered
ORD10423,2025-01-20,Jan,Customer_423,Women,East,Kolkata,Bags,Travel Bag,Fastrack,S,White,5,4457,25,16713.75,721.47,Wallet,Returned
ORD10424,2025-05-06,May,Customer_424,Women,North,Delhi,Bags,Travel Bag,Fastrack,Free Size,Black,4,1138,25,3414.0,194.43,Cash,Returned
ORD10425,2025-08-04,Aug,Customer_425,Unisex,West,Ahmedabad,Shirts,Linen Shirt,Allen Solly,L,Green,3,2912,10,7862.4,257.18,UPI,Cancelled
ORD10426,2025-11-16,Nov,Customer_426,Men,North,Lucknow,Caps,Snapback Cap,Zara,L,Green,1,2848,15,2420.8,68.49,Card,Returned
ORD10427,2025-11-06,Nov,Customer_427,Women,North,Delhi,Bags,Laptop Bag,Levis,M,Brown,2,1737,25,2605.5,615.24,Card,Delivered
ORD10428,2025-09-11,Sep,Customer_428,Unisex,South,Chennai,Shirts,Polo Shirt,Adidas,M,Red,4,3637,5,13820.6,806.5,Wallet,Cancelled
ORD10429,2025-03-27,Mar,Customer_429,Unisex,North,Delhi,Watches,Analog Watch,Levis,M,Pink,4,3765,15,12801.0,507.83,Net Banking,Cancelled
ORD10430,2025-05-28,May,Customer_430,Unisex,West,Mumbai,Caps,Beanie,Zara,S,Blue,4,3628,25,10884.0,439.89,Wallet,Returned
ORD10431,2025-05-19,May,Customer_431,Women,East,Patna,Watches,Smart Watch,Tommy Hilfiger,M,Red,3,1304,10,3520.8,1021.49,Wallet,Delivered
ORD10432,2025-12-11,Dec,Customer_432,Men,East,Kolkata,Watches,Sports Watch,Zara,XL,Grey,1,1055,0,1055.0,47.88,Card,Returned
ORD10433,2025-11-14,Nov,Customer_433,Unisex,North,Delhi,Bags,Laptop Bag,H&M,S,Blue,1,964,20,771.2,224.2,UPI,Delivered
ORD10434,2025-12-23,Dec,Customer_434,Unisex,South,Bangalore,Shoes,Sandals,Tommy Hilfiger,XL,Green,2,2574,10,4633.2,1118.49,Net Banking,Delivered
ORD10435,2025-02-01,Feb,Customer_435,Women,North,Lucknow,Watches,Smart Watch,Zara,M,Brown,4,3682,10,13255.2,5023.05,UPI,Delivered
ORD10436,2025-11-27,Nov,Customer_436,Men,West,Pune,Caps,Baseball Cap,Tommy Hilfiger,Free Size,Blue,4,1387,5,5270.6,1373.33,Net Banking,Delivered
ORD10437,2025-10-20,Oct,Customer_437,Unisex,North,Delhi,Bags,Backpack,Nike,S,Black,3,4151,0,12453.0,4397.07,Net Banking,Delivered
ORD10438,2025-09-21,Sep,Customer_438,Men,West,Mumbai,Bags,Handbag,Puma,Free Size,Red,4,4415,15,15011.0,675.55,UPI,Cancelled
ORD10439,2025-06-20,Jun,Customer_439,Men,North,Lucknow,Dresses,Casual Dress,Allen Solly,L,Grey,3,3780,0,11340.0,645.0,UPI,Cancelled
ORD10440,2025-07-16,Jul,Customer_440,Unisex,South,Bangalore,Caps,Beanie,H&M,L,Brown,2,2947,25,4420.5,978.82,UPI,Delivered
ORD10441,2025-04-09,Apr,Customer_441,Unisex,South,Bangalore,Caps,Snapback Cap,H&M,L,Brown,1,2452,15,2084.2,92.15,Wallet,Returned
ORD10442,2025-06-22,Jun,Customer_442,Unisex,East,Kolkata,Caps,Baseball Cap,Nike,Free Size,Brown,1,3820,0,3820.0,133.73,Wallet,Cancelled
ORD10443,2025-09-08,Sep,Customer_443,Unisex,North,Jaipur,Shoes,Sneakers,Adidas,M,Black,1,4359,20,3487.2,92.0,Card,Cancelled
ORD10444,2025-10-30,Oct,Customer_444,Men,West,Pune,Shirts,Polo Shirt,Adidas,S,Red,1,1370,0,1370.0,68.3,Net Banking,Returned
ORD10445,2025-12-17,Dec,Customer_445,Men,East,Kolkata,Watches,Sports Watch,Roadster,Free Size,White,5,4970,5,23607.5,4806.8,Cash,Delivered
ORD10446,2025-03-28,Mar,Customer_446,Men,South,Kochi,Jeans,Slim Jeans,Levis,M,Blue,3,1850,15,4717.5,172.99,Wallet,Returned
ORD10447,2025-01-04,Jan,Customer_447,Women,West,Mumbai,Dresses,Maxi Dress,Nike,XL,Brown,1,1968,0,1968.0,119.56,Card,Returned
ORD10448,2025-05-03,May,Customer_448,Unisex,West,Indore,Jackets,Denim Jacket,Levis,S,Green,2,807,20,1291.2,215.37,Cash,Delivered
ORD10449,2025-03-02,Mar,Customer_449,Unisex,South,Chennai,Dresses,Maxi Dress,Fastrack,M,Brown,5,1282,20,5128.0,219.58,Card,Returned
ORD10450,2025-12-17,Dec,Customer_450,Men,North,Jaipur,Bags,Backpack,H&M,L,Green,4,4574,5,17381.2,2807.72,Card,Delivered
ORD10451,2025-02-23,Feb,Customer_451,Women,West,Mumbai,Dresses,Party Dress,Puma,Free Size,Blue,1,4901,5,4655.95,750.04,UPI,Delivered
ORD10452,2025-04-12,Apr,Customer_452,Men,East,Guwahati,Jackets,Bomber Jacket,Allen Solly,M,Pink,3,2383,30,5004.3,743.81,Card,Delivered
ORD10453,2025-01-28,Jan,Customer_453,Men,West,Indore,Dresses,Maxi Dress,Adidas,XL,Grey,4,1686,5,6406.8,2314.46,Card,Delivered
ORD10454,2025-04-14,Apr,Customer_454,Women,East,Patna,Caps,Snapback Cap,H&M,M,Blue,3,1541,0,4623.0,1386.78,Net Banking,Delivered
ORD10455,2025-06-01,Jun,Customer_455,Men,East,Bhubaneswar,Caps,Beanie,Zara,Free Size,Red,5,1783,30,6240.5,407.61,UPI,Returned
ORD10456,2025-08-25,Aug,Customer_456,Men,South,Kochi,Dresses,Casual Dress,Allen Solly,L,Pink,3,617,25,1388.25,321.11,Wallet,Delivered
ORD10457,2025-01-23,Jan,Customer_457,Women,North,Chandigarh,Jackets,Bomber Jacket,Zara,Free Size,Pink,1,4354,25,3265.5,1044.43,Net Banking,Delivered
ORD10458,2025-10-13,Oct,Customer_458,Men,South,Bangalore,Jeans,Regular Jeans,Allen Solly,S,Black,1,3830,5,3638.5,562.17,Net Banking,Delivered
ORD10459,2025-08-26,Aug,Customer_459,Unisex,North,Chandigarh,Bags,Handbag,Allen Solly,XL,Black,2,3819,5,7256.1,2360.87,UPI,Delivered
ORD10460,2025-08-07,Aug,Customer_460,Men,North,Lucknow,Dresses,Casual Dress,Puma,Free Size,Grey,3,4942,20,11860.8,774.66,UPI,Cancelled
ORD10461,2025-08-27,Aug,Customer_461,Unisex,West,Ahmedabad,Watches,Analog Watch,Adidas,S,Red,5,833,10,3748.5,161.39,Card,Cancelled
ORD10462,2025-10-25,Oct,Customer_462,Unisex,North,Chandigarh,Watches,Analog Watch,Fastrack,XL,Green,2,2345,10,4221.0,893.61,UPI,Delivered
ORD10463,2025-09-14,Sep,Customer_463,Unisex,West,Indore,Jeans,Regular Jeans,Puma,L,Brown,5,1504,15,6392.0,389.34,Wallet,Cancelled
ORD10464,2025-02-14,Feb,Customer_464,Men,South,Kochi,Watches,Sports Watch,Adidas,M,Green,1,3699,5,3514.05,685.16,UPI,Delivered
ORD10465,2025-05-31,May,Customer_465,Women,South,Bangalore,Shoes,Sandals,Zara,S,Green,4,4934,5,18749.2,4560.09,Card,Delivered
ORD10466,2025-10-24,Oct,Customer_466,Unisex,East,Guwahati,Jeans,Slim Jeans,H&M,Free Size,Brown,3,3172,15,8088.6,443.7,Net Banking,Cancelled
ORD10467,2025-04-27,Apr,Customer_467,Men,South,Hyderabad,Bags,Handbag,Levis,L,Green,4,3545,10,12762.0,4085.56,Net Banking,Delivered
ORD10468,2025-03-31,Mar,Customer_468,Unisex,East,Bhubaneswar,Shoes,Sneakers,Fastrack,M,Brown,2,1819,5,3456.1,519.79,Cash,Delivered
ORD10469,2025-06-26,Jun,Customer_469,Unisex,North,Lucknow,Watches,Analog Watch,H&M,L,Blue,2,3553,15,6040.1,1572.63,UPI,Delivered
ORD10470,2025-03-21,Mar,Customer_470,Women,West,Ahmedabad,Dresses,Party Dress,Zara,XL,Green,1,4973,20,3978.4,164.02,Wallet,Cancelled
ORD10471,2025-01-21,Jan,Customer_471,Men,North,Chandigarh,Shoes,Sandals,Puma,XL,Grey,2,1456,10,2620.8,66.28,UPI,Returned
ORD10472,2025-05-23,May,Customer_472,Unisex,South,Chennai,Watches,Analog Watch,Tommy Hilfiger,S,Pink,2,683,0,1366.0,355.14,Card,Delivered
ORD10473,2025-07-23,Jul,Customer_473,Women,North,Lucknow,Caps,Beanie,Tommy Hilfiger,L,Grey,2,4002,10,7203.6,1587.6,Cash,Delivered
ORD10474,2025-08-01,Aug,Customer_474,Unisex,South,Kochi,Caps,Snapback Cap,Adidas,XL,White,4,2863,5,10879.4,3584.49,Wallet,Delivered
ORD10475,2025-09-26,Sep,Customer_475,Men,East,Guwahati,Jeans,Slim Jeans,H&M,XL,Green,3,1040,20,2496.0,790.21,Net Banking,Delivered
ORD10476,2025-04-06,Apr,Customer_476,Unisex,South,Chennai,Shoes,Sandals,Tommy Hilfiger,L,Brown,4,2870,20,9184.0,2273.52,Wallet,Delivered
ORD10477,2025-05-15,May,Customer_477,Women,North,Jaipur,Caps,Baseball Cap,Nike,M,Brown,3,4370,0,13110.0,3801.79,Card,Delivered
ORD10478,2025-11-03,Nov,Customer_478,Unisex,West,Mumbai,Shirts,Formal Shirt,Levis,XL,Blue,3,4435,20,10644.0,2484.07,Cash,Delivered
ORD10479,2025-06-13,Jun,Customer_479,Women,North,Jaipur,Shirts,Polo Shirt,Zara,XL,Grey,4,1608,10,5788.8,940.45,UPI,Delivered
ORD10480,2025-11-18,Nov,Customer_480,Women,North,Jaipur,Bags,Laptop Bag,Fastrack,L,Green,2,1273,20,2036.8,128.6,Cash,Returned
ORD10481,2025-01-07,Jan,Customer_481,Women,East,Bhubaneswar,Watches,Analog Watch,Fastrack,L,White,2,4743,10,8537.4,1852.48,UPI,Delivered
ORD10482,2025-10-14,Oct,Customer_482,Unisex,South,Chennai,Jackets,Denim Jacket,Fastrack,S,Pink,5,4805,30,16817.5,868.94,Net Banking,Returned
ORD10483,2025-06-28,Jun,Customer_483,Unisex,North,Chandigarh,Jeans,Slim Jeans,Zara,L,White,3,3469,5,9886.65,657.32,Cash,Returned
ORD10484,2025-12-19,Dec,Customer_484,Women,South,Chennai,Shirts,Formal Shirt,H&M,S,Blue,2,3017,5,5732.3,1000.62,UPI,Delivered
ORD10485,2025-01-17,Jan,Customer_485,Men,South,Bangalore,Caps,Beanie,Nike,S,Green,5,984,15,4182.0,631.15,UPI,Delivered
ORD10486,2025-04-05,Apr,Customer_486,Women,South,Chennai,Jeans,Slim Jeans,Tommy Hilfiger,Free Size,Grey,3,738,0,2214.0,69.89,Cash,Cancelled
ORD10487,2025-10-24,Oct,Customer_487,Men,North,Delhi,Shoes,Sneakers,Fastrack,Free Size,Black,1,4831,5,4589.45,1404.88,UPI,Delivered
ORD10488,2025-08-14,Aug,Customer_488,Women,East,Bhubaneswar,Jackets,Bomber Jacket,Allen Solly,M,Red,1,1980,30,1386.0,294.18,Net Banking,Delivered
ORD10489,2025-09-24,Sep,Customer_489,Unisex,West,Mumbai,Jeans,Regular Jeans,Adidas,S,Blue,2,4560,30,6384.0,1365.7,Cash,Delivered
ORD10490,2025-11-04,Nov,Customer_490,Women,East,Guwahati,Caps,Baseball Cap,Roadster,M,Blue,3,4135,5,11784.75,3111.39,Net Banking,Delivered
ORD10491,2025-07-22,Jul,Customer_491,Men,West,Mumbai,Watches,Analog Watch,Nike,XL,Pink,4,4780,25,14340.0,4243.13,Wallet,Delivered
ORD10492,2025-04-12,Apr,Customer_492,Men,North,Lucknow,Jeans,Cargo Jeans,Zara,M,Pink,3,2139,20,5133.6,1742.59,Net Banking,Delivered
ORD10493,2025-12-08,Dec,Customer_493,Women,East,Guwahati,Bags,Laptop Bag,Roadster,S,Blue,5,3812,15,16201.0,4098.33,Cash,Delivered
ORD10494,2025-02-20,Feb,Customer_494,Women,South,Bangalore,Caps,Beanie,H&M,Free Size,Grey,1,1057,15,898.45,266.22,Card,Delivered
ORD10495,2025-04-14,Apr,Customer_495,Women,West,Indore,Bags,Backpack,Adidas,Free Size,Black,3,4577,15,11671.35,586.48,UPI,Returned
ORD10496,2025-07-12,Jul,Customer_496,Unisex,West,Ahmedabad,Dresses,Maxi Dress,Roadster,L,White,4,4264,0,17056.0,438.49,Net Banking,Returned
